Timestamp    | Direction  | Target   | Bytes | Payload Data
6.449611     | OUT        | 7.5      | 0     | []
6.457741     | IN         | 7.6      | 0     | []
6.461612     | OUT        | 7.5      | 0     | []
6.461921     | IN         | 7.6      | 0     | []
6.472059     | OUT        | 7.5      | 0     | []
6.481124     | OUT        | 7.5      | 0     | []
6.486579     | IN         | 7.6      | 0     | []
6.486882     | IN         | 7.6      | 0     | []
6.491600     | IN         | 7.6      | 0     | []
6.504124     | OUT        | 7.5      | 0     | []
6.506911     | OUT        | 7.2      | 1     | 00
6.516291     | IN         | 7.3      | 1     | 90
6.518873     | OUT        | 7.5      | 0     | []
6.521114     | OUT        | 7.5      | 0     | []
6.525671     | OUT        | 7.2      | 1     | 00
6.532184     | IN         | 7.3      | 1     | 36
6.532450     | IN         | 7.6      | 0     | []
6.532460     | IN         | 7.3      | 1     | 90
6.533370     | IN         | 7.3      | 1     | 00
6.540144     | OUT        | 7.5      | 0     | []
6.544225     | OUT        | 7.5      | 0     | []
6.584449     | OUT        | 7.5      | 0     | []
6.592994     | IN         | 7.6      | 0     | []
6.618482     | OUT        | 7.5      | 0     | []
6.619750     | OUT        | 7.5      | 0     | []
6.623249     | OUT        | 7.5      | 0     | []
6.625675     | OUT        | 7.5      | 0     | []
6.635451     | IN         | 7.6      | 0     | []
6.638441     | OUT        | 7.5      | 0     | []
6.649576     | OUT        | 7.5      | 0     | []
6.671963     | OUT        | 7.5      | 0     | []
6.685585     | OUT        | 7.2      | 1     | 00
6.700317     | IN         | 7.6      | 0     | []
6.702537     | OUT        | 7.5      | 0     | []
6.708837     | IN         | 7.3      | 1     | 7f
6.710417     | IN         | 7.3      | 1     | 4e
6.713557     | IN         | 7.6      | 0     | []
6.723004     | OUT        | 7.5      | 0     | []
6.724421     | IN         | 7.3      | 1     | 90
6.725015     | IN         | 7.3      | 1     | 62
6.740854     | OUT        | 7.5      | 0     | []
6.752867     | OUT        | 7.2      | 1     | 00
6.754391     | IN         | 7.6      | 0     | []
6.790936     | IN         | 7.6      | 0     | []
6.798999     | IN         | 7.3      | 0     | []
6.800557     | IN         | 7.6      | 0     | []
6.808172     | OUT        | 7.2      | 1     | 00
6.809735     | IN         | 7.6      | 0     | []
6.816292     | IN         | 7.3      | 1     | 90
6.816431     | IN         | 7.3      | 1     | 7f
6.817269     | IN         | 7.3      | 1     | 90
6.817419     | IN         | 7.3      | 0     | []
6.818607     | IN         | 7.6      | 0     | []
6.818920     | IN         | 7.6      | 0     | []
6.829232     | IN         | 7.3      | 1     | 00
6.829591     | IN         | 7.3      | 1     | 00
6.829923     | IN         | 7.3      | 1     | 00
6.843737     | IN         | 7.6      | 0     | []
6.846105     | OUT        | 7.5      | 0     | []
6.855688     | IN         | 7.6      | 0     | []
6.863052     | IN         | 7.6      | 0     | []
6.867893     | OUT        | 7.5      | 0     | []
6.869730     | OUT        | 7.5      | 0     | []
6.872446     | IN         | 7.6      | 0     | []
6.891709     | OUT        | 7.5      | 0     | []
6.892062     | IN         | 7.6      | 0     | []
6.909155     | OUT        | 7.5      | 0     | []
6.919631     | IN         | 7.6      | 0     | []
6.926815     | IN         | 7.6      | 0     | []
6.931696     | OUT        | 7.2      | 1     | 00
6.935233     | OUT        | 7.5      | 0     | []
6.937016     | IN         | 7.6      | 0     | []
6.938843     | IN         | 7.6      | 0     | []
6.940697     | IN         | 7.6      | 0     | []
6.943953     | OUT        | 7.2      | 1     | 00
6.944493     | IN         | 7.3      | 1     | 0a
6.947629     | IN         | 7.6      | 0     | []
6.953517     | OUT        | 7.2      | 1     | 00
6.953903     | OUT        | 7.2      | 1     | 00
6.998214     | IN         | 7.6      | 0     | []
7.006896     | OUT        | 7.5      | 0     | []
7.033742     | OUT        | 7.2      | 1     | 00
7.047674     | IN         | 7.6      | 0     | []
7.066664     | OUT        | 7.5      | 0     | []
7.079364     | IN         | 7.6      | 0     | []
7.079983     | OUT        | 7.2      | 1     | 00
7.084769     | IN         | 7.6      | 0     | []
7.088399     | IN         | 7.6      | 0     | []
7.094451     | OUT        | 7.5      | 0     | []
7.102881     | IN         | 7.6      | 0     | []
7.107000     | IN         | 7.6      | 0     | []
7.110213     | OUT        | 7.5      | 0     | []
7.110537     | OUT        | 7.5      | 0     | []
7.112946     | IN         | 7.6      | 0     | []
7.112960     | OUT        | 7.5      | 0     | []
7.136775     | IN         | 7.6      | 0     | []
7.152320     | IN         | 7.6      | 0     | []
7.154987     | OUT        | 7.2      | 1     | 00
7.165142     | OUT        | 7.5      | 0     | []
7.179008     | OUT        | 7.5      | 0     | []
7.191000     | OUT        | 7.5      | 0     | []
7.192184     | IN         | 7.6      | 0     | []
7.193378     | IN         | 7.6      | 0     | []
7.196387     | OUT        | 7.5      | 0     | []
7.213287     | IN         | 7.6      | 0     | []
7.217490     | IN         | 7.6      | 0     | []
7.219000     | IN         | 7.6      | 0     | []
7.221071     | IN         | 7.6      | 0     | []
7.234587     | OUT        | 7.5      | 0     | []
7.247256     | OUT        | 7.5      | 0     | []
7.263370     | IN         | 7.6      | 0     | []
7.264210     | OUT        | 7.2      | 1     | 00
7.274653     | IN         | 7.6      | 0     | []
7.274658     | OUT        | 7.5      | 0     | []
7.288058     | OUT        | 7.5      | 0     | []
7.290486     | OUT        | 7.5      | 0     | []
7.291360     | OUT        | 7.5      | 0     | []
7.292294     | OUT        | 7.5      | 0     | []
7.303461     | IN         | 7.6      | 0     | []
7.303768     | OUT        | 7.5      | 0     | []
7.310523     | OUT        | 7.5      | 0     | []
7.315860     | OUT        | 7.5      | 0     | []
7.345457     | IN         | 7.6      | 0     | []
7.358176     | IN         | 7.6      | 0     | []
7.366267     | IN         | 7.6      | 0     | []
7.381499     | OUT        | 7.5      | 0     | []
7.391319     | IN         | 7.6      | 0     | []
7.391333     | OUT        | 7.5      | 0     | []
7.393619     | IN         | 7.6      | 0     | []
7.398065     | OUT        | 7.5      | 0     | []
7.400478     | OUT        | 7.5      | 0     | []
7.422799     | IN         | 7.3      | 1     | 0f
7.446392     | IN         | 7.6      | 0     | []
7.455699     | OUT        | 7.5      | 0     | []
7.479820     | IN         | 7.3      | 0     | []
7.483154     | IN         | 7.6      | 0     | []
7.497318     | OUT        | 7.5      | 0     | []
7.517986     | OUT        | 7.5      | 0     | []
7.518279     | OUT        | 7.5      | 0     | []
7.525499     | OUT        | 7.5      | 0     | []
7.525810     | OUT        | 7.5      | 0     | []
7.527245     | OUT        | 7.5      | 0     | []
7.529840     | OUT        | 7.5      | 0     | []
7.532759     | OUT        | 7.5      | 0     | []
7.537849     | OUT        | 7.2      | 1     | 00
7.545807     | OUT        | 7.5      | 0     | []
7.547812     | OUT        | 7.2      | 1     | 00
7.552119     | IN         | 7.6      | 0     | []
7.569771     | OUT        | 7.5      | 0     | []
7.591980     | IN         | 7.3      | 1     | 90
7.592870     | IN         | 7.6      | 0     | []
7.601582     | OUT        | 7.2      | 0     | []
7.602472     | OUT        | 7.5      | 0     | []
7.614654     | OUT        | 7.2      | 1     | 00
7.620826     | IN         | 7.6      | 0     | []
7.627795     | OUT        | 7.5      | 0     | []
7.628385     | IN         | 7.6      | 0     | []
7.629300     | IN         | 7.6      | 0     | []
7.656149     | IN         | 7.6      | 0     | []
7.657362     | IN         | 7.6      | 0     | []
7.661878     | IN         | 7.3      | 1     | 7f
7.670276     | IN         | 7.6      | 0     | []
7.673847     | OUT        | 7.5      | 0     | []
7.686433     | IN         | 7.6      | 0     | []
7.711435     | IN         | 7.6      | 0     | []
7.720588     | OUT        | 7.5      | 0     | []
7.724029     | OUT        | 7.5      | 0     | []
7.738805     | IN         | 7.3      | 0     | []
7.754075     | OUT        | 7.5      | 0     | []
7.764659     | IN         | 7.6      | 0     | []
7.770167     | IN         | 7.6      | 0     | []
7.772246     | OUT        | 7.5      | 0     | []
7.787597     | OUT        | 7.2      | 1     | 00
7.794531     | OUT        | 7.5      | 0     | []
7.804872     | IN         | 7.6      | 0     | []
7.819791     | IN         | 7.6      | 0     | []
7.828848     | IN         | 7.3      | 1     | 10
7.829871     | IN         | 7.6      | 0     | []
7.850232     | IN         | 7.6      | 0     | []
7.860318     | IN         | 7.3      | 0     | []
7.868057     | OUT        | 7.5      | 0     | []
7.874311     | OUT        | 7.5      | 0     | []
7.894943     | OUT        | 7.5      | 0     | []
7.895324     | IN         | 7.6      | 0     | []
7.899825     | IN         | 7.6      | 0     | []
7.909933     | OUT        | 7.5      | 0     | []
7.916689     | OUT        | 7.5      | 0     | []
7.917323     | OUT        | 7.5      | 0     | []
7.919769     | IN         | 7.6      | 0     | []
7.944727     | IN         | 7.6      | 0     | []
7.945090     | OUT        | 7.5      | 0     | []
7.945348     | IN         | 7.6      | 0     | []
7.962157     | OUT        | 7.5      | 0     | []
7.979359     | OUT        | 7.2      | 1     | 00
7.986082     | OUT        | 7.5      | 0     | []
7.988381     | OUT        | 7.2      | 1     | 00
8.000686     | IN         | 7.6      | 0     | []
8.002161     | IN         | 7.6      | 0     | []
8.006274     | OUT        | 7.5      | 0     | []
8.007770     | IN         | 7.6      | 0     | []
8.008630     | OUT        | 7.2      | 1     | 00
8.012282     | IN         | 7.6      | 0     | []
8.016072     | OUT        | 7.5      | 0     | []
8.017293     | IN         | 7.6      | 0     | []
8.024737     | IN         | 7.3      | 1     | 90
8.029745     | OUT        | 7.2      | 1     | 00
8.031549     | IN         | 7.6      | 0     | []
8.054619     | IN         | 7.6      | 0     | []
8.067128     | IN         | 7.3      | 1     | 12
8.081878     | IN         | 7.3      | 0     | []
8.087319     | IN         | 7.3      | 0     | []
8.100739     | OUT        | 7.2      | 1     | 00
8.107213     | IN         | 7.3      | 0     | []
8.110172     | OUT        | 7.5      | 0     | []
8.121215     | IN         | 7.6      | 0     | []
8.127370     | OUT        | 7.5      | 0     | []
8.144473     | IN         | 7.6      | 0     | []
8.147203     | OUT        | 7.2      | 1     | 00
8.153305     | OUT        | 7.2      | 1     | 00
8.156125     | IN         | 7.6      | 0     | []
8.165204     | IN         | 7.6      | 0     | []
8.167273     | IN         | 7.6      | 0     | []
8.169003     | OUT        | 7.5      | 0     | []
8.174221     | OUT        | 7.5      | 0     | []
8.179941     | OUT        | 7.5      | 0     | []
8.181463     | IN         | 7.6      | 1     | 07
8.185869     | IN         | 7.3      | 1     | 00
8.200497     | IN         | 7.6      | 0     | []
8.203832     | OUT        | 7.5      | 0     | []
8.205686     | OUT        | 7.5      | 0     | []
8.205983     | OUT        | 7.5      | 0     | []
8.215419     | IN         | 7.6      | 0     | []
8.253462     | OUT        | 7.2      | 1     | 00
8.255331     | OUT        | 7.5      | 0     | []
8.260871     | OUT        | 7.5      | 0     | []
8.265865     | OUT        | 7.5      | 0     | []
8.272412     | OUT        | 7.5      | 0     | []
8.273296     | OUT        | 7.2      | 1     | 00
8.278989     | IN         | 7.6      | 0     | []
8.287311     | IN         | 7.6      | 0     | []
8.289085     | OUT        | 7.2      | 0     | []
8.301344     | OUT        | 7.5      | 0     | []
8.307558     | OUT        | 7.5      | 0     | []
8.319607     | OUT        | 7.2      | 1     | 00
8.337855     | OUT        | 7.5      | 0     | []
8.343223     | IN         | 7.6      | 0     | []
8.344611     | IN         | 7.6      | 0     | []
8.350408     | OUT        | 7.5      | 0     | []
8.362958     | IN         | 7.6      | 0     | []
8.366518     | OUT        | 7.5      | 0     | []
8.381799     | OUT        | 7.2      | 1     | 00
8.397818     | OUT        | 7.5      | 0     | []
8.413821     | IN         | 7.3      | 0     | []
8.415849     | OUT        | 7.2      | 1     | 00
8.421985     | IN         | 7.6      | 0     | []
8.434375     | OUT        | 7.2      | 1     | 00
8.437586     | OUT        | 7.5      | 0     | []
8.438205     | OUT        | 7.5      | 0     | []
8.448169     | OUT        | 7.5      | 0     | []
8.448485     | IN         | 7.6      | 0     | []
8.456950     | OUT        | 7.2      | 1     | 00
8.462898     | IN         | 7.6      | 0     | []
8.463193     | IN         | 7.6      | 0     | []
8.466151     | OUT        | 7.5      | 0     | []
8.472216     | IN         | 7.6      | 0     | []
8.479271     | IN         | 7.6      | 0     | []
8.484617     | OUT        | 7.5      | 0     | []
8.489334     | IN         | 7.6      | 0     | []
8.502185     | OUT        | 7.5      | 0     | []
8.505991     | OUT        | 7.5      | 0     | []
8.509837     | OUT        | 7.5      | 0     | []
8.520723     | IN         | 7.3      | 0     | []
8.523987     | IN         | 7.6      | 0     | []
8.526382     | OUT        | 7.2      | 1     | 00
8.529669     | OUT        | 7.5      | 0     | []
8.530281     | IN         | 7.6      | 0     | []
8.532444     | OUT        | 7.5      | 0     | []
8.543324     | OUT        | 7.2      | 1     | 00
8.543930     | OUT        | 7.5      | 0     | []
8.555051     | IN         | 7.3      | 0     | []
8.571144     | IN         | 7.6      | 0     | []
8.575984     | OUT        | 7.5      | 0     | []
8.583228     | IN         | 7.6      | 0     | []
8.599582     | OUT        | 7.5      | 0     | []
8.617672     | OUT        | 7.5      | 0     | []
8.623392     | IN         | 7.6      | 0     | []
8.645253     | OUT        | 7.5      | 0     | []
8.649043     | IN         | 7.6      | 0     | []
8.652352     | IN         | 7.3      | 1     | 7f
8.653787     | OUT        | 7.2      | 1     | 00
8.654766     | IN         | 7.6      | 0     | []
8.658012     | IN         | 7.6      | 0     | []
8.659496     | IN         | 7.6      | 0     | []
8.666989     | OUT        | 7.5      | 0     | []
8.692157     | IN         | 7.6      | 0     | []
8.697181     | OUT        | 7.2      | 1     | 00
8.701883     | OUT        | 7.2      | 1     | 00
8.707089     | OUT        | 7.5      | 0     | []
8.718572     | OUT        | 7.2      | 1     | 00
8.731812     | OUT        | 7.5      | 0     | []
8.745533     | IN         | 7.6      | 1     | 07
8.759027     | OUT        | 7.5      | 0     | []
8.762710     | IN         | 7.6      | 0     | []
8.793122     | OUT        | 7.5      | 0     | []
8.818902     | OUT        | 7.5      | 0     | []
8.829643     | OUT        | 7.5      | 0     | []
8.844965     | IN         | 7.6      | 0     | []
8.846228     | IN         | 7.6      | 0     | []
8.863930     | IN         | 7.6      | 0     | []
8.869673     | OUT        | 7.5      | 0     | []
8.886921     | IN         | 7.6      | 0     | []
8.897389     | IN         | 7.3      | 1     | 90
8.897559     | IN         | 7.6      | 0     | []
8.898799     | OUT        | 7.5      | 0     | []
8.903413     | IN         | 7.6      | 0     | []
8.907037     | OUT        | 7.5      | 0     | []
8.917169     | IN         | 7.6      | 0     | []
8.923003     | OUT        | 7.5      | 0     | []
8.959278     | OUT        | 7.5      | 0     | []
8.963609     | OUT        | 7.5      | 0     | []
8.964819     | IN         | 7.3      | 0     | []
9.001164     | OUT        | 7.2      | 1     | 00
9.002054     | IN         | 7.6      | 0     | []
9.009070     | IN         | 7.6      | 0     | []
9.009614     | OUT        | 7.5      | 0     | []
9.013494     | OUT        | 7.5      | 0     | []
9.021045     | IN         | 7.6      | 0     | []
9.027388     | IN         | 7.6      | 0     | []
9.032322     | OUT        | 7.2      | 1     | 00
9.035241     | IN         | 7.6      | 0     | []
9.035919     | IN         | 7.6      | 0     | []
9.042167     | OUT        | 7.2      | 0     | []
9.061594     | OUT        | 7.5      | 0     | []
9.061808     | IN         | 7.3      | 1     | 11
9.067786     | OUT        | 7.5      | 0     | []
9.073028     | OUT        | 7.5      | 0     | []
9.076455     | OUT        | 7.2      | 1     | 00
9.078051     | IN         | 7.6      | 0     | []
9.091631     | IN         | 7.6      | 0     | []
9.094325     | IN         | 7.6      | 0     | []
9.101658     | OUT        | 7.5      | 0     | []
9.102241     | IN         | 7.6      | 0     | []
9.108178     | OUT        | 7.5      | 0     | []
9.110498     | OUT        | 7.2      | 1     | 00
9.138741     | OUT        | 7.5      | 0     | []
9.143594     | IN         | 7.3      | 0     | []
9.149371     | OUT        | 7.2      | 1     | 00
9.175260     | OUT        | 7.5      | 0     | []
9.189557     | IN         | 7.6      | 0     | []
9.217758     | OUT        | 7.5      | 0     | []
9.222724     | OUT        | 7.5      | 0     | []
9.229062     | IN         | 7.6      | 0     | []
9.237242     | OUT        | 7.5      | 0     | []
9.259135     | IN         | 7.6      | 0     | []
9.272998     | OUT        | 7.5      | 0     | []
9.277123     | OUT        | 7.2      | 1     | 00
9.281107     | IN         | 7.6      | 0     | []
9.283221     | IN         | 7.6      | 0     | []
9.288717     | IN         | 7.6      | 0     | []
9.293526     | IN         | 7.6      | 0     | []
9.301582     | OUT        | 7.5      | 0     | []
9.338307     | OUT        | 7.5      | 0     | []
9.363930     | IN         | 7.6      | 0     | []
9.364231     | IN         | 7.6      | 0     | []
9.367815     | OUT        | 7.5      | 0     | []
9.369563     | IN         | 7.6      | 0     | []
9.373775     | OUT        | 7.5      | 0     | []
9.375048     | IN         | 7.6      | 0     | []
9.382988     | OUT        | 7.5      | 0     | []
9.389009     | IN         | 7.6      | 0     | []
9.394020     | IN         | 7.6      | 0     | []
9.404957     | OUT        | 7.5      | 0     | []
9.407052     | OUT        | 7.2      | 1     | 00
9.409163     | OUT        | 7.5      | 0     | []
9.435855     | IN         | 7.6      | 0     | []
9.441812     | IN         | 7.3      | 0     | []
9.451906     | OUT        | 7.2      | 1     | 00
9.469852     | OUT        | 7.5      | 0     | []
9.471965     | OUT        | 7.2      | 1     | 00
9.472352     | OUT        | 7.2      | 1     | 00
9.474685     | IN         | 7.6      | 0     | []
9.478524     | OUT        | 7.5      | 0     | []
9.492025     | OUT        | 7.5      | 0     | []
9.500875     | IN         | 7.6      | 0     | []
9.510823     | IN         | 7.6      | 0     | []
9.511129     | OUT        | 7.2      | 1     | 00
9.516026     | IN         | 7.6      | 0     | []
9.523810     | OUT        | 7.5      | 0     | []
9.533861     | OUT        | 7.5      | 0     | []
9.534608     | IN         | 7.3      | 1     | 7f
9.553964     | OUT        | 7.2      | 1     | 00
9.556742     | IN         | 7.6      | 0     | []
9.576438     | OUT        | 7.2      | 1     | 00
9.580477     | IN         | 7.6      | 0     | []
9.582521     | IN         | 7.6      | 0     | []
9.585000     | OUT        | 7.5      | 0     | []
9.638186     | IN         | 7.6      | 0     | []
9.660162     | IN         | 7.6      | 0     | []
9.661656     | IN         | 7.6      | 0     | []
9.662287     | IN         | 7.6      | 0     | []
9.663799     | IN         | 7.6      | 0     | []
9.666448     | OUT        | 7.2      | 1     | 00
9.668634     | OUT        | 7.2      | 1     | 00
9.673191     | OUT        | 7.5      | 0     | []
9.673862     | IN         | 7.6      | 0     | []
9.698668     | IN         | 7.6      | 0     | []
9.700451     | IN         | 7.6      | 0     | []
9.712157     | OUT        | 7.5      | 0     | []
9.718122     | OUT        | 7.2      | 0     | []
9.718701     | OUT        | 7.5      | 0     | []
9.726876     | IN         | 7.6      | 0     | []
9.731077     | IN         | 7.6      | 0     | []
9.738726     | IN         | 7.3      | 1     | b0
9.741421     | IN         | 7.3      | 1     | 22
9.743421     | IN         | 7.3      | 1     | 7f
9.745956     | OUT        | 7.2      | 1     | 00
9.761429     | IN         | 7.3      | 1     | 22
9.763472     | IN         | 7.3      | 1     | 22
9.765620     | IN         | 7.3      | 1     | 22
9.767661     | IN         | 7.3      | 1     | 22
9.769870     | IN         | 7.3      | 1     | 22
9.772109     | IN         | 7.3      | 1     | 38
9.774232     | IN         | 7.3      | 1     | 37
9.775939     | IN         | 7.3      | 1     | b0
9.782470     | IN         | 7.3      | 1     | 36
9.784477     | IN         | 7.3      | 1     | 36
9.790645     | IN         | 7.3      | 1     | 22
9.792657     | OUT        | 7.5      | 0     | []
9.794469     | IN         | 7.3      | 1     | 22
9.796540     | IN         | 7.3      | 1     | 39
9.800504     | IN         | 7.3      | 1     | b0
9.804816     | IN         | 7.3      | 1     | 22
9.806767     | OUT        | 7.5      | 0     | []
9.806861     | IN         | 7.3      | 1     | 3b
9.808745     | IN         | 7.3      | 1     | b0
9.810637     | IN         | 7.3      | 1     | b0
9.813307     | IN         | 7.3      | 1     | 3b
9.815131     | IN         | 7.6      | 0     | []
9.817141     | IN         | 7.3      | 1     | 22
9.819435     | IN         | 7.3      | 1     | 3c
9.821239     | IN         | 7.3      | 1     | 3d
9.823459     | IN         | 7.3      | 1     | 3c
9.825374     | IN         | 7.3      | 1     | b0
9.827313     | IN         | 7.3      | 1     | b0
9.829493     | IN         | 7.3      | 1     | 3d
9.831225     | IN         | 7.3      | 1     | b0
9.838210     | OUT        | 7.5      | 0     | []
9.841409     | IN         | 7.3      | 1     | b0
9.841857     | OUT        | 7.2      | 1     | 00
9.844040     | OUT        | 7.2      | 1     | 00
9.844648     | IN         | 7.6      | 0     | []
9.845782     | OUT        | 7.5      | 0     | []
9.847819     | IN         | 7.3      | 1     | 22
9.850116     | IN         | 7.3      | 1     | 22
9.851986     | IN         | 7.3      | 1     | 22
9.859173     | IN         | 7.6      | 0     | []
9.860730     | IN         | 7.3      | 1     | 3f
9.862555     | IN         | 7.3      | 1     | b0
9.864670     | IN         | 7.3      | 1     | b0
9.868757     | IN         | 7.3      | 1     | 22
9.873306     | OUT        | 7.5      | 0     | []
9.874122     | IN         | 7.3      | 1     | b0
9.885033     | OUT        | 7.2      | 0     | []
9.887767     | IN         | 7.6      | 0     | []
9.919493     | OUT        | 7.5      | 0     | []
9.924566     | IN         | 7.6      | 0     | []
9.946180     | IN         | 7.6      | 0     | []
9.946440     | IN         | 7.6      | 0     | []
9.952364     | OUT        | 7.2      | 1     | 00
9.957318     | OUT        | 7.5      | 0     | []
9.958902     | OUT        | 7.2      | 1     | 00
9.959477     | IN         | 7.6      | 0     | []
9.967844     | IN         | 7.6      | 0     | []
9.968694     | IN         | 7.6      | 0     | []
9.973405     | OUT        | 7.5      | 0     | []
9.974050     | IN         | 7.6      | 0     | []
9.978198     | OUT        | 7.2      | 1     | 00
9.985733     | OUT        | 7.2      | 1     | 00
9.987634     | IN         | 7.6      | 0     | []
9.988230     | OUT        | 7.5      | 0     | []
9.990912     | IN         | 7.6      | 0     | []
9.994877     | IN         | 7.6      | 0     | []
9.997373     | IN         | 7.6      | 0     | []
10.010842    | IN         | 7.6      | 0     | []
10.016181    | IN         | 7.6      | 0     | []
10.021019    | IN         | 7.6      | 0     | []
10.024853    | IN         | 7.3      | 1     | 12
10.036724    | IN         | 7.6      | 0     | []
10.041352    | OUT        | 7.2      | 1     | 00
10.043245    | IN         | 7.6      | 0     | []
10.043617    | OUT        | 7.5      | 0     | []
10.046487    | OUT        | 7.5      | 0     | []
10.053451    | IN         | 7.6      | 0     | []
10.057261    | IN         | 7.6      | 0     | []
