Timestamp    | Direction  | Target   | Bytes | Payload Data
5.314291     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.315211     | IN         | 8.3      | 5     | fd fd 28 67 fd
5.323127     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.323583     | IN         | 8.3      | 5     | fd fd fd 28 fd
5.324292     | IN         | 8.3      | 5     | fd fd fd 64 fd
5.332204     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.333334     | IN         | 8.3      | 5     | fd fd 28 60 fd
5.341293     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.342172     | IN         | 8.3      | 5     | fd fd 28 5d fd
5.350363     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.351266     | IN         | 8.3      | 5     | fd fd 28 59 fd
5.358713     | IN         | 8.3      | 5     | fd fd fd 90 fd
5.359173     | IN         | 8.3      | 5     | fd fd fd 28 fd
5.360298     | IN         | 8.3      | 5     | fd fd 7f b0 fd
5.361204     | IN         | 8.3      | 5     | fd fd 28 55 fd
5.368228     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.369136     | IN         | 8.3      | 5     | fd fd 28 51 fd
5.377299     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.378203     | IN         | 8.3      | 5     | fd fd 28 50 fd
5.386380     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.387276     | IN         | 8.3      | 5     | fd fd fd 28 fd
5.388184     | IN         | 8.3      | 5     | fd fd fd 4b fd
5.394987     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.395424     | IN         | 8.3      | 5     | fd fd fd 28 fd
5.396384     | IN         | 8.3      | 5     | fd fd fd 4a fd
5.404262     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.405175     | IN         | 8.3      | 5     | fd fd 28 48 fd
5.413111     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.413556     | IN         | 8.3      | 5     | fd fd fd 28 fd
5.414238     | IN         | 8.3      | 5     | fd fd fd 46 fd
5.422411     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.423306     | IN         | 8.3      | 5     | fd fd 28 45 fd
5.431241     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.432140     | IN         | 8.3      | 5     | fd fd 28 45 fd
5.440082     | IN         | 8.3      | 5     | fd fd fd b0 fd
5.440536     | IN         | 8.3      | 5     | fd fd fd 28 fd
5.441217     | IN         | 8.3      | 5     | fd fd fd 44 fd
5.445060     | IN         | 8.3      | 5     | fd fd fd 90 fd
5.445559     | IN         | 8.3      | 5     | fd fd fd 28 fd
5.446233     | IN         | 8.3      | 5     | fd fd fd 00 fd
